applicant_id,age,gender,governorate,education,payment_on_time_rate,transaction_regularity_score,dispute_rate,months_with_provider,avg_monthly_airtime_tnd,mobile_topup_frequency,business_hours_data_usage,mobile_money_account,avg_monthly_transactions,marketplace_seller_rating,completed_transactions,receives_remittances,avg_monthly_remittance_tnd,peer_transfer_network_size,location_consistency_score,loan_product_category,requested_amount_tnd,term_months,TARGET
104743,21,F,Tozeur,Graduate,0.26,38.4,0.4,55,38.02,14,53.6,1,11,,0,0,0.0,3,33.3,Consumer,14859.1,43,1
104744,21,M,Kef,Some University,0.766,58.3,0.0,120,85.71,12,44.4,0,0,,0,0,0.0,22,66.7,Consumer,48725.3,52,0
104745,21,F,Kef,Secondary,0.644,92.8,0.0,99,125.49,7,43.2,0,0,,0,0,0.0,27,66.7,Consumer,57360.47,36,0
104746,70,F,Tunis,Secondary,0.702,64.7,0.0,24,126.97,16,48.8,0,0,3.53,87,1,2000.0,3,100.0,Consumer,48663.01,39,0
104747,23,F,Tozeur,Secondary,0.614,45.4,0.0,54,195.45,4,73.7,1,12,,0,0,0.0,5,33.3,Housing,165366.0,44,0
104748,21,F,Kef,Some University,0.59,74.3,0.0,28,195.22,13,49.0,1,13,,0,0,0.0,9,66.7,Housing,154017.02,47,0
104749,54,M,Bizerte,University,0.42,77.4,0.0,120,200.0,19,54.3,0,0,,0,0,0.0,25,66.7,Housing,212645.93,34,0
104750,21,M,Gabès,University,0.995,68.8,0.0,117,200.0,16,36.2,1,36,4.82,242,0,0.0,26,33.3,Housing,706289.16,29,0
104751,45,M,Kef,Primary,0.441,74.4,0.0,65,200.0,12,42.0,0,0,,0,1,2000.0,3,66.7,Housing,242051.5,23,0
104752,27,F,Siliana,Secondary,0.669,93.2,0.0,120,200.0,12,55.6,1,19,,0,0,0.0,14,66.7,Housing,234156.68,32,0
104753,70,F,Kebili,Secondary,0.809,68.3,0.2,26,12.61,13,37.5,1,24,,0,0,0.0,16,33.3,Consumer,2553.55,22,0
104754,23,F,Béja,Secondary,0.703,68.8,0.0,120,200.0,6,30.1,1,25,3.67,101,1,2000.0,27,66.7,Housing,180744.35,32,0
104755,29,M,Ariana,Secondary,0.837,69.0,0.0,120,40.34,13,65.1,1,32,,0,0,0.0,24,100.0,Consumer,26330.09,54,0
104756,21,F,Bizerte,University,0.652,38.8,0.0,18,161.12,7,38.5,1,15,,0,0,0.0,5,66.7,Housing,187831.0,59,0
104757,70,F,Bizerte,Secondary,0.949,74.8,0.0,21,78.96,18,53.0,1,16,,0,1,2000.0,10,66.7,Consumer,30861.7,40,0
104758,24,M,Mahdia,Secondary,0.602,88.2,0.0,120,200.0,4,57.7,1,38,,0,0,0.0,24,33.3,Housing,180589.83,19,0
104759,70,M,Kef,University,0.275,34.9,0.0,95,9.31,17,49.3,0,0,,0,0,0.0,25,66.7,Consumer,3822.8,33,1
104760,21,M,Béja,University,0.671,60.8,0.0,100,200.0,12,38.6,1,15,,0,0,0.0,8,66.7,Housing,213968.57,41,0
104761,39,M,Monastir,Secondary,0.362,31.2,0.2,88,76.85,14,35.9,0,0,,0,0,0.0,10,33.3,Consumer,19525.8,30,1
104762,70,F,Kef,Secondary,0.952,44.7,0.0,27,200.0,9,36.7,0,0,,0,0,0.0,28,66.7,Consumer,52871.47,22,0
104763,21,F,Monastir,Secondary,0.671,84.1,0.0,60,200.0,10,58.1,1,36,,0,0,0.0,6,33.3,Housing,272491.05,23,0
104764,37,F,Ben Arous,Some University,0.577,67.6,0.0,54,200.0,15,38.5,1,10,,0,0,0.0,13,100.0,Housing,125211.2,35,0
104765,70,M,Sousse,Secondary,0.269,52.8,0.4,10,200.0,8,45.2,0,0,,0,1,2000.0,17,66.7,Housing,183608.39,22,1
104766,24,M,Bizerte,Secondary,0.665,72.3,0.0,93,200.0,19,54.8,1,35,,0,0,0.0,10,66.7,Consumer,45337.5,24,0
104767,21,F,Kef,University,0.813,72.2,0.0,37,10.13,16,52.4,1,12,,0,1,2000.0,13,66.7,Consumer,5624.55,54,0
104768,21,M,Bizerte,Secondary,0.744,67.1,0.0,33,124.76,4,76.8,0,0,,0,0,0.0,20,66.7,Housing,112663.74,49,0
104769,40,M,Bizerte,Secondary,0.686,54.1,0.0,21,200.0,12,79.4,1,14,3.56,197,0,0.0,12,66.7,Housing,271723.55,15,0
104770,39,M,Gabès,Secondary,0.496,71.1,0.0,56,200.0,17,73.6,0,0,,0,0,0.0,29,33.3,Housing,135009.89,27,0
104771,52,F,Tataouine,Secondary,0.839,27.1,0.0,55,200.0,17,57.5,1,41,4.17,262,0,0.0,15,33.3,Housing,266027.79,38,0
104772,21,F,Tozeur,Primary,0.905,87.0,0.0,100,200.0,19,67.5,0,0,,0,0,0.0,26,33.3,Corporate,82493.7,15,0
104773,70,F,Tunis,University,0.484,76.4,0.0,50,200.0,5,44.0,0,0,,0,0,0.0,19,100.0,Housing,230044.91,45,0
104774,21,M,Ben Arous,Secondary,0.786,92.4,0.0,74,200.0,9,43.3,1,49,,0,0,0.0,11,100.0,Housing,133365.28,30,0
104775,34,F,Sousse,University,0.464,89.9,0.0,51,39.26,5,76.8,1,38,2.42,120,1,2000.0,20,66.7,Business,18135.73,31,0
104776,41,M,Gafsa,Secondary,0.645,77.4,0.0,120,200.0,19,66.9,0,0,,0,0,0.0,27,33.3,Business,84557.48,25,0
104777,38,F,Jendouba,Secondary,0.826,65.0,0.0,94,200.0,5,53.9,1,48,,0,0,0.0,30,66.7,Housing,378533.77,28,0
104778,21,F,Monastir,Secondary,0.305,52.4,0.2,2,142.93,18,50.9,1,22,,0,0,0.0,9,33.3,Housing,169753.6,53,0
104779,70,M,Kef,University,0.895,49.0,0.0,81,58.44,4,56.3,1,22,,0,0,0.0,5,66.7,Consumer,27209.41,50,0
104780,21,F,Kasserine,Secondary,0.749,79.8,0.0,97,17.99,7,50.6,1,6,,0,0,0.0,5,33.3,Business,17963.14,57,0
104781,43,F,Mahdia,University,0.887,65.7,0.0,120,57.47,17,51.1,1,10,,0,0,0.0,7,33.3,Consumer,31802.11,46,0
104782,37,M,Bizerte,Some University,0.557,86.0,0.2,53,200.0,14,64.3,0,0,,0,0,0.0,5,66.7,Housing,152123.56,40,0
104783,37,F,Sousse,Secondary,0.286,55.1,0.0,65,183.48,8,50.1,1,10,1.5,213,0,0.0,13,66.7,Vehicle,46647.37,24,0
104784,21,M,Bizerte,University,0.87,70.0,0.0,20,52.37,7,37.8,1,30,4.17,464,0,0.0,12,66.7,Vehicle,30827.55,44,0
104785,21,M,Kef,Primary,0.887,52.4,0.0,76,74.4,14,42.0,1,24,,0,1,2000.0,30,66.7,Vehicle,47947.53,55,0
104786,43,M,Bizerte,Some University,0.67,83.0,0.0,84,200.0,19,30.8,1,21,,0,1,2000.0,27,66.7,Business,64209.63,15,0
104787,21,F,Tozeur,University,0.706,84.8,0.0,30,200.0,5,40.8,1,14,,0,0,0.0,20,33.3,Housing,235607.2,33,0
104788,27,M,Sousse,University,0.823,66.4,0.2,26,69.5,12,82.7,1,26,,0,0,0.0,7,66.7,Consumer,16934.58,19,0
104789,35,M,Ariana,University,0.639,59.7,0.0,62,49.46,6,48.2,1,28,,0,1,2000.0,25,100.0,Business,44798.4,51,0
104790,50,M,Kef,Graduate,1.0,70.6,0.0,85,34.88,14,57.7,1,48,,0,0,0.0,23,66.7,Consumer,15595.2,41,0
104791,34,M,Sfax,Secondary,0.081,4.5,0.2,110,63.92,9,35.5,0,0,,0,0,0.0,21,33.3,Consumer,36290.03,54,1
104792,27,M,Béja,University,0.858,44.8,0.0,105,200.0,12,39.0,1,6,,0,0,0.0,26,66.7,Housing,162836.31,15,0
104793,38,F,Kef,Secondary,0.752,14.6,0.2,73,76.85,10,31.1,1,20,3.94,222,0,0.0,21,66.7,Corporate,72111.78,55,0
104794,26,F,Béja,Secondary,0.499,77.8,0.0,101,200.0,14,84.0,1,29,,0,0,0.0,28,66.7,Consumer,44295.64,15,0
104795,21,F,Gafsa,University,0.523,83.8,0.0,34,59.48,15,60.8,1,32,2.55,100,0,0.0,4,33.3,Consumer,20547.59,26,0
104796,21,F,Bizerte,Some University,0.821,61.6,0.2,118,200.0,4,54.1,1,38,,0,0,0.0,30,66.7,Housing,212164.96,19,0
104797,43,F,Siliana,Secondary,0.5,37.4,0.2,39,121.67,14,53.8,1,16,,0,1,1569.03,8,66.7,Consumer,21474.23,19,0
104798,28,F,Siliana,Secondary,0.952,76.1,0.2,9,40.88,7,33.5,1,11,,0,0,0.0,26,66.7,Consumer,9727.44,20,0
104799,70,M,Béja,Secondary,0.914,83.2,0.0,2,118.94,15,31.3,1,14,,0,0,0.0,20,66.7,Business,65165.43,35,0
104800,21,F,Béja,Some University,0.857,67.3,0.0,69,47.22,15,55.8,1,10,,0,0,0.0,7,66.7,Vehicle,33747.63,50,0
104801,42,F,Sousse,Secondary,0.376,82.7,0.2,49,77.74,5,82.7,0,0,,0,0,0.0,22,66.7,Consumer,39986.45,55,0
104802,47,M,Monastir,Secondary,0.789,44.0,0.0,54,200.0,8,41.9,1,39,3.99,144,0,0.0,13,33.3,Housing,139620.92,39,0
104803,33,F,Béja,Some University,0.693,40.8,0.0,120,200.0,11,67.5,1,45,3.64,143,0,0.0,27,66.7,Housing,193593.55,20,0
104804,25,F,Bizerte,University,0.508,83.1,0.2,9,200.0,20,81.1,1,36,,0,0,0.0,4,66.7,Housing,322529.53,16,0
104805,31,F,Sousse,Primary,0.868,34.6,0.2,36,200.0,16,33.1,1,18,,0,0,0.0,17,66.7,Housing,378353.92,36,0
104806,32,F,Gabès,Primary,0.799,78.4,0.0,63,74.82,8,47.0,0,0,,0,0,0.0,7,33.3,Consumer,36027.68,49,0
104807,70,F,Jendouba,Secondary,0.595,23.2,0.2,82,76.94,7,36.6,1,46,,0,0,0.0,20,66.7,Consumer,36918.69,42,1
104808,21,F,Béja,University,0.879,90.1,0.0,87,21.72,14,59.0,1,5,,0,0,0.0,9,66.7,Consumer,6912.66,40,0
104809,21,F,Jendouba,University,0.728,79.9,0.2,12,200.0,20,33.4,1,28,,0,0,0.0,25,66.7,Housing,144081.98,14,0
104810,39,M,Jendouba,University,0.946,75.2,0.0,61,31.67,5,67.4,1,31,,0,1,2000.0,11,66.7,Consumer,10099.41,32,0
104811,66,F,Bizerte,University,0.696,73.7,0.2,22,104.84,7,69.4,0,0,3.61,14,0,0.0,5,66.7,Business,56540.15,38,0
104812,21,F,Bizerte,Secondary,0.241,81.9,0.0,39,39.86,17,49.8,1,19,,0,0,0.0,4,66.7,Consumer,19475.83,41,0
104813,21,F,Sfax,Some University,0.747,82.3,0.0,85,200.0,6,52.6,0,0,,0,0,0.0,11,100.0,Consumer,51207.67,12,0
104814,29,F,Jendouba,Secondary,0.732,81.1,0.0,44,151.83,13,53.6,1,25,,0,0,0.0,24,66.7,Consumer,31783.57,22,0
104815,21,F,Kasserine,Secondary,0.164,26.1,0.0,120,102.18,10,80.1,1,11,,0,0,0.0,17,33.3,Housing,151995.58,58,1
104816,29,F,Tunis,Secondary,0.509,76.8,0.0,42,56.4,6,56.6,0,0,2.43,496,0,0.0,6,100.0,Consumer,19978.39,36,0
104817,21,F,Bizerte,University,0.78,74.9,0.0,51,200.0,17,83.7,1,15,,0,0,0.0,8,66.7,Housing,366483.89,46,0
104818,51,F,Kef,Primary,0.826,94.9,0.0,55,200.0,13,34.5,0,0,4.05,175,0,0.0,2,66.7,Housing,170777.06,27,0
104819,21,F,Ariana,Secondary,0.663,58.9,0.2,34,45.58,20,34.8,1,30,,0,0,0.0,15,100.0,Vehicle,27109.52,40,0
104820,21,M,Ariana,University,0.751,73.2,0.0,34,200.0,5,41.0,1,12,3.7,55,1,2000.0,14,100.0,Housing,230481.72,29,0
104821,51,F,Béja,Secondary,0.854,76.0,0.0,23,64.45,16,55.9,0,0,,0,0,0.0,14,66.7,Consumer,16772.46,26,0
104822,32,F,Mahdia,Secondary,0.747,76.5,0.0,91,143.53,17,48.7,0,0,,0,0,0.0,22,33.3,Consumer,48608.28,32,0
104823,23,M,Siliana,Primary,0.667,59.9,0.0,66,50.06,19,80.0,1,41,,0,0,0.0,29,66.7,Consumer,20279.46,34,0
104824,23,F,Bizerte,Primary,0.497,68.1,0.0,15,200.0,14,33.5,0,0,,0,0,0.0,21,66.7,Housing,255419.24,28,0
104825,35,F,Gafsa,University,0.809,67.4,0.0,32,200.0,16,43.1,1,40,,0,0,0.0,23,33.3,Housing,207053.13,24,0
104826,21,F,Kef,Some University,0.511,57.4,0.0,98,75.3,8,71.9,1,8,,0,1,2000.0,26,66.7,Consumer,29486.51,42,0
104827,21,F,Kef,Secondary,0.449,68.6,0.0,47,89.86,18,53.1,1,20,,0,1,2000.0,30,66.7,Vehicle,40976.34,30,0
104828,21,F,Medenine,University,0.77,71.3,0.0,114,200.0,9,82.8,1,9,,0,0,0.0,5,33.3,Housing,325813.23,22,0
104829,25,F,Siliana,University,0.724,66.9,0.0,71,125.78,5,73.2,1,6,,0,1,2000.0,3,66.7,Consumer,55447.97,48,0
104830,21,M,Bizerte,Secondary,0.789,47.7,0.0,69,14.76,7,49.3,0,0,,0,0,0.0,7,66.7,Consumer,7907.05,47,0
104831,70,M,Jendouba,Primary,0.928,62.2,0.0,66,36.75,16,56.5,0,0,,0,1,2000.0,25,66.7,Consumer,22079.36,55,0
104832,21,F,Ariana,Some University,0.706,69.3,0.0,23,78.33,4,30.4,1,48,,0,0,0.0,24,100.0,Consumer,29378.57,39,0
104833,33,M,Jendouba,Some University,0.464,55.7,0.0,11,200.0,7,80.7,0,0,,0,0,0.0,21,66.7,Housing,146677.75,25,0
104834,45,F,Kef,Secondary,0.783,61.4,0.0,89,200.0,8,43.7,0,0,,0,0,0.0,22,66.7,Housing,545692.45,53,0
104835,70,F,Sfax,Secondary,0.885,88.4,0.0,45,84.06,7,73.8,1,6,,0,0,0.0,2,100.0,Consumer,22202.68,25,0
104836,70,F,Bizerte,University,0.706,75.1,0.0,65,200.0,10,33.4,1,28,,0,0,0.0,24,66.7,Housing,230598.97,43,0
104837,70,F,Bizerte,University,0.64,41.7,0.0,59,141.32,7,67.0,1,23,,0,0,0.0,26,66.7,Consumer,33346.02,21,0
104838,69,F,Sfax,University,0.639,54.8,0.0,30,21.96,20,43.6,1,25,,0,0,0.0,2,100.0,Consumer,10036.71,42,0
104839,62,F,Kef,Secondary,0.657,78.0,0.0,11,28.21,12,78.0,1,11,,0,0,0.0,24,66.7,Consumer,16722.87,52,0
104840,21,F,Siliana,Secondary,0.093,17.1,0.2,71,67.43,4,57.4,0,0,,0,1,2000.0,8,66.7,Vehicle,27491.83,38,1
104841,47,F,Siliana,Some University,0.208,46.0,0.2,49,46.42,17,59.2,0,0,,0,0,0.0,19,66.7,Consumer,15491.4,35,1
104842,26,M,Jendouba,University,0.615,28.8,0.2,73,200.0,11,64.2,1,33,,0,0,0.0,18,66.7,Housing,389812.82,60,0
104843,26,F,Ben Arous,University,0.886,29.7,0.0,49,200.0,10,39.0,1,23,4.37,477,1,2000.0,27,100.0,Corporate,95901.95,13,0
104844,23,M,Ariana,University,0.922,89.2,0.0,91,200.0,20,36.6,1,5,,0,0,0.0,24,100.0,Housing,151254.53,28,0
104845,21,F,Béja,Some University,0.916,66.4,0.0,71,57.52,15,54.3,0,0,,0,0,0.0,14,66.7,Consumer,29824.57,56,0
104846,21,F,Béja,Some University,0.126,30.5,0.4,50,160.69,18,75.7,0,0,,0,1,2000.0,30,66.7,Housing,186187.48,43,1
104847,21,M,Béja,Secondary,0.425,83.7,0.0,120,152.44,17,82.4,0,0,,0,0,0.0,24,66.7,Housing,123593.52,38,0
104848,21,F,Siliana,Secondary,0.675,67.7,0.0,78,130.73,19,50.9,0,0,,0,0,0.0,28,66.7,Business,82980.42,43,0
104849,70,F,Béja,Secondary,0.553,82.1,0.0,120,200.0,19,56.5,0,0,2.88,387,0,0.0,12,66.7,Housing,198279.63,27,0
104850,32,F,Jendouba,University,0.445,41.6,0.0,89,200.0,17,34.0,1,48,,0,1,2000.0,23,66.7,Housing,139473.28,15,1
104851,33,F,Ben Arous,Secondary,0.61,85.9,0.0,76,200.0,18,84.7,1,35,,0,0,0.0,30,100.0,Housing,395471.13,25,0
104852,30,M,Jendouba,University,0.392,47.7,0.0,40,200.0,6,56.2,1,37,1.88,166,0,0.0,12,66.7,Housing,121380.96,28,0
104853,65,F,Ariana,Secondary,0.803,75.3,0.2,73,183.65,17,34.9,1,7,,0,1,2000.0,14,100.0,Housing,129961.56,35,0
104854,36,F,Sfax,Some University,0.897,82.2,0.0,39,87.77,10,67.8,0,0,4.4,373,0,0.0,10,100.0,Consumer,23298.78,31,0
104855,70,M,Kef,Secondary,0.72,65.6,0.0,11,70.57,17,84.1,1,28,,0,0,0.0,20,66.7,Business,48480.13,37,0
104856,50,F,Sousse,Secondary,0.619,50.1,0.0,61,95.58,12,47.5,0,0,,0,0,0.0,26,66.7,Business,32428.65,21,0
104857,21,M,Béja,Some University,0.432,49.4,0.0,21,200.0,7,78.4,1,19,,0,1,2000.0,6,66.7,Consumer,40555.38,21,1
104858,70,F,Sfax,Secondary,0.756,87.2,0.0,120,54.41,11,74.1,1,15,3.73,422,1,2000.0,13,100.0,Consumer,16840.3,29,0
104859,41,M,Béja,Primary,0.68,58.1,0.0,81,200.0,16,44.7,1,39,,0,0,0.0,15,66.7,Housing,212582.63,35,0
104860,30,M,Jendouba,Secondary,0.743,61.0,0.0,78,91.45,15,32.6,0,0,,0,0,0.0,20,66.7,Consumer,28938.43,28,0
104861,60,F,Jendouba,Secondary,0.816,93.7,0.0,34,200.0,17,38.9,0,0,4.22,232,0,0.0,11,66.7,Housing,437669.06,40,0
104862,33,F,Jendouba,Secondary,0.799,89.7,0.0,87,109.12,6,75.0,1,30,,0,1,2000.0,25,66.7,Business,52388.8,27,0
104863,53,M,Ariana,University,0.602,83.6,0.0,44,200.0,15,71.0,1,15,,0,1,2000.0,17,100.0,Housing,191051.5,21,0
104864,21,M,Béja,Secondary,0.821,78.9,0.0,36,38.38,12,68.2,1,14,,0,0,0.0,17,66.7,Consumer,27568.13,53,0
104865,33,F,Kasserine,Primary,0.797,95.0,0.0,13,200.0,18,72.0,0,0,,0,0,0.0,29,33.3,Housing,146756.56,22,0
104866,21,F,Béja,Some University,0.54,86.4,0.0,110,58.42,16,45.8,1,43,,0,1,2000.0,25,66.7,Vehicle,43757.31,58,0
104867,70,M,Medenine,University,0.737,62.0,0.0,108,107.0,19,46.1,1,33,,0,1,2000.0,27,33.3,Consumer,52207.28,59,0
104868,70,F,Sidi Bouzid,Primary,0.223,66.3,0.0,41,27.22,6,83.5,1,8,,0,0,0.0,27,33.3,Business,23171.68,45,0
104869,37,F,Ben Arous,Secondary,0.71,73.8,0.0,36,152.31,13,37.8,1,48,3.59,128,0,0.0,4,100.0,Housing,136715.05,36,0
104870,70,F,Sidi Bouzid,Some University,0.742,71.7,0.0,21,166.4,17,48.5,1,32,,0,0,0.0,25,33.3,Housing,150254.39,50,0
104871,21,M,Ariana,Some University,0.525,61.9,0.2,58,164.5,18,48.2,1,28,,0,0,0.0,19,100.0,Housing,194461.48,54,0
104872,22,M,Ariana,University,0.709,61.8,0.0,44,75.02,11,49.6,1,27,,0,1,2000.0,20,100.0,Business,44003.25,46,0
104873,21,M,Siliana,Secondary,0.805,53.5,0.0,120,200.0,11,75.4,1,24,,0,0,0.0,15,66.7,Housing,191394.34,17,0
104874,51,F,Siliana,University,0.546,48.4,0.0,120,200.0,13,77.6,1,42,,0,1,2000.0,30,66.7,Consumer,41926.82,12,0
104875,21,F,Kef,Primary,0.744,73.6,0.0,30,46.49,20,64.0,1,45,3.67,179,1,842.14,7,66.7,Business,15973.12,21,0
104876,21,F,Medenine,Secondary,0.773,68.6,0.0,39,200.0,13,59.7,1,21,4.06,109,0,0.0,19,33.3,Housing,134089.82,21,0
104877,21,F,Siliana,Secondary,0.918,78.9,0.0,73,200.0,12,46.3,1,21,,0,0,0.0,17,66.7,Business,76834.2,21,0
104878,64,M,Siliana,University,0.564,77.5,0.2,52,163.0,11,52.6,1,11,2.9,157,0,0.0,7,66.7,Housing,150096.4,36,0
104879,70,M,Siliana,University,0.667,44.6,0.0,80,37.05,18,33.2,1,36,,0,0,0.0,11,66.7,Consumer,17195.03,37,0
104880,57,F,Kef,Secondary,0.401,55.8,0.4,52,44.93,7,42.2,1,27,,0,0,0.0,5,66.7,Consumer,17806.12,47,0
104881,50,F,Jendouba,Some University,0.352,40.1,0.0,11,101.2,11,39.0,1,41,,0,0,0.0,30,66.7,Consumer,17501.5,22,0
104882,38,F,Jendouba,Primary,0.617,89.9,0.0,18,125.55,11,53.5,0,0,,0,0,0.0,14,66.7,Business,34515.39,16,0
104883,35,F,Bizerte,Secondary,0.827,58.6,0.0,11,160.18,12,34.1,1,27,4.11,350,0,0.0,29,66.7,Housing,131070.13,44,0
104884,21,M,Kebili,Primary,0.844,60.8,0.0,38,200.0,17,56.6,0,0,,0,0,0.0,13,33.3,Housing,398523.37,35,0
104885,21,F,Sfax,Secondary,0.878,88.9,0.0,71,128.91,9,44.4,0,0,,0,0,0.0,2,33.3,Business,69863.42,44,0
104886,35,F,Siliana,Secondary,0.689,61.4,0.0,24,134.8,10,53.4,0,0,,0,1,2000.0,3,66.7,Consumer,48066.53,30,0
104887,41,F,Kef,Secondary,0.7,89.1,0.2,54,88.53,8,61.5,1,37,,0,0,0.0,19,66.7,Business,74034.11,48,0
104888,41,F,Jendouba,Secondary,0.656,50.4,0.2,64,23.23,6,60.8,0,0,,0,0,0.0,26,66.7,Business,20311.75,45,0
104889,45,F,Kef,Primary,0.588,84.8,0.0,44,82.19,15,41.7,0,0,,0,0,0.0,15,66.7,Consumer,35078.15,43,0
104890,54,M,Sousse,Secondary,0.842,81.4,0.2,11,200.0,15,42.5,0,0,,0,0,0.0,22,66.7,Consumer,37445.41,13,0
104891,34,M,Sousse,University,0.978,61.1,0.2,7,83.11,9,31.9,1,29,,0,0,0.0,24,66.7,Consumer,38252.75,53,0
104892,21,M,Gabès,Secondary,0.29,69.3,0.4,102,109.01,17,51.1,1,18,,0,1,2000.0,4,33.3,Consumer,38664.14,30,0
104893,44,M,Kef,Secondary,0.702,78.3,0.0,113,130.7,14,49.9,1,5,,0,0,0.0,28,66.7,Consumer,20254.35,19,0
104894,51,F,Siliana,Graduate,0.791,85.6,0.0,120,107.9,13,49.2,1,47,,0,0,0.0,4,66.7,Corporate,84067.12,48,0
104895,25,F,Bizerte,University,0.671,49.6,0.0,38,73.17,19,53.6,1,44,,0,0,0.0,2,66.7,Consumer,28612.81,35,0
104896,52,F,Kef,University,0.691,64.1,0.0,30,22.84,13,75.1,1,11,,0,0,0.0,11,66.7,Consumer,3175.09,14,0
104897,35,F,Bizerte,University,0.704,65.3,0.2,94,192.68,16,31.5,1,25,,0,0,0.0,9,66.7,Housing,213130.29,50,0
104898,21,F,Bizerte,Secondary,0.746,78.8,0.2,120,200.0,4,34.6,1,20,,0,0,0.0,27,66.7,Housing,480027.85,33,0
104899,70,F,Ariana,Secondary,0.624,66.4,0.4,41,200.0,13,34.5,0,0,,0,0,0.0,20,100.0,Housing,197478.24,48,0
104900,24,F,Siliana,Secondary,0.955,83.5,0.0,66,119.94,14,31.2,1,46,,0,0,0.0,28,66.7,Housing,133358.99,48,0
104901,21,F,Kef,Graduate,0.521,80.2,0.0,41,200.0,14,67.6,1,11,2.64,133,0,0.0,2,66.7,Housing,172616.63,17,0
104902,21,M,Sfax,University,0.592,89.3,0.2,67,200.0,19,83.4,1,39,2.9,391,0,0.0,23,100.0,Housing,164340.71,41,0
104903,21,M,Bizerte,Secondary,0.696,58.8,0.0,22,60.24,11,54.4,1,27,,0,1,2000.0,24,66.7,Consumer,17024.26,29,0
104904,26,M,Tunis,Secondary,0.102,13.6,0.2,24,111.19,9,47.5,1,11,,0,0,0.0,8,100.0,Consumer,42379.09,38,1
104905,70,F,Kef,Primary,0.767,56.3,0.0,120,152.69,14,53.5,0,0,,0,1,1941.77,6,66.7,Business,37788.82,16,0
104906,37,F,Béja,Secondary,0.337,36.1,0.2,120,126.51,10,57.4,1,14,1.63,315,0,0.0,26,66.7,Consumer,48525.49,40,1
104907,21,F,Sousse,Secondary,0.969,43.5,0.2,120,185.58,6,31.4,1,25,4.66,177,0,0.0,9,66.7,Housing,170910.96,49,0
104908,31,F,Sfax,Secondary,0.703,78.3,0.2,120,126.71,17,55.2,0,0,,0,0,0.0,8,33.3,Housing,134720.16,59,0
104909,31,F,Béja,Some University,0.94,67.0,0.0,48,200.0,15,56.4,0,0,,0,0,0.0,2,66.7,Housing,312036.26,27,0
104910,25,M,Tataouine,Some University,0.702,61.1,0.0,78,200.0,12,75.2,0,0,,0,0,0.0,6,33.3,Housing,230840.44,19,0
104911,62,M,Ariana,University,0.817,49.3,0.2,5,144.15,20,39.2,1,38,,0,0,0.0,7,100.0,Business,62028.04,30,0
104912,41,F,Sousse,Secondary,0.483,78.8,0.0,61,200.0,5,61.6,1,40,,0,0,0.0,19,66.7,Consumer,34668.98,13,0
104913,21,F,Bizerte,Secondary,0.769,85.6,0.0,43,200.0,16,41.1,1,18,3.78,436,0,0.0,23,66.7,Housing,359596.28,32,0
104914,60,F,Tunis,Secondary,0.852,82.9,0.2,28,187.42,17,34.5,0,0,,0,0,0.0,16,100.0,Housing,200759.5,56,0
104915,70,M,Kef,Primary,0.592,82.4,0.4,10,73.27,16,48.0,0,0,,0,1,2000.0,6,66.7,Consumer,14491.07,21,0
104916,42,M,Sfax,Primary,0.704,93.4,0.2,38,93.11,15,35.8,1,44,,0,0,0.0,14,33.3,Consumer,34835.9,35,0
104917,27,M,Sousse,Secondary,0.894,79.4,0.0,46,25.19,9,49.8,1,21,,0,0,0.0,8,66.7,Consumer,11238.76,39,0
104918,21,F,Jendouba,Secondary,0.752,82.1,0.2,94,187.48,12,63.3,1,29,,0,0,0.0,21,66.7,Business,56836.63,21,0
104919,70,F,Gafsa,Some University,0.821,30.1,0.0,47,200.0,9,50.8,0,0,,0,0,0.0,10,33.3,Housing,271520.85,28,0
104920,40,F,Gabès,Secondary,0.368,81.4,0.0,55,69.29,20,37.9,1,18,,0,0,0.0,27,33.3,Consumer,30020.56,56,1
104921,34,F,Kasserine,Secondary,0.972,48.0,0.0,9,200.0,7,51.4,0,0,,0,0,0.0,23,33.3,Housing,129513.77,26,0
104922,21,F,Kef,Secondary,0.861,83.5,0.0,18,43.15,11,41.4,1,30,,0,0,0.0,21,66.7,Consumer,18475.36,42,0
104923,21,F,Tunis,University,0.643,58.2,0.0,17,48.02,9,60.1,1,27,,0,0,0.0,13,100.0,Business,14897.52,19,0
104924,21,F,Bizerte,Primary,0.747,73.5,0.2,86,200.0,17,51.6,0,0,,0,0,0.0,10,66.7,Housing,540916.91,44,0
104925,27,F,Ben Arous,Secondary,0.916,91.8,0.0,72,200.0,9,35.3,1,18,4.39,345,0,0.0,18,100.0,Housing,156961.4,25,0
104926,21,F,Kef,Secondary,0.624,99.2,0.0,99,200.0,16,47.7,1,26,,0,0,0.0,21,66.7,Housing,347540.89,23,0
104927,36,F,Kasserine,Secondary,0.585,94.3,0.0,34,200.0,14,30.1,1,44,,0,0,0.0,29,33.3,Consumer,33821.6,18,0
104928,68,M,Kef,Secondary,0.646,99.5,0.2,120,200.0,8,73.3,0,0,,0,1,2000.0,29,66.7,Housing,527719.96,14,0
104929,52,F,Bizerte,Some University,0.694,72.2,0.0,48,79.44,17,50.0,0,0,,0,1,2000.0,27,66.7,Consumer,37852.4,58,0
104930,59,F,Siliana,Secondary,0.852,48.8,0.0,76,60.87,20,57.1,0,0,,0,0,0.0,15,66.7,Consumer,16180.79,32,0
